latitude,longitude,stars,review_count,is_open,RestaurantsAttire,NoiseLevel,OutdoorSeating,GoodForKids,Caters,RestaurantsGoodForGroups,RestaurantsPriceRange2,RestaurantsTakeOut,Alcohol,RestaurantsDelivery,WiFi,BikeParking,RestaurantsReservations,HasTV,WheelchairAccessible,gmf_breakfast,gfm_brunch,gfm_dessert,gfm_dinner,gfm_latenight,gfm_lunch,bp_garage,bp_lot,bp_street,bp_valet,bp_validated
43.650076966,-79.3848312646,0,153.0,1.0,casual,average,False,False,False,True,2,True,full_bar,False,free,False,True,False,True,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
43.7686689,-79.2816599,0,16.0,1.0,casual,nan,True,nan,True,nan,nan,True,full_bar,True,free,nan,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
43.6517599,-79.3816391,0,11.0,0.0,casual,nan,True,nan,nan,nan,2,nan,nan,nan,free,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43.667422,-79.369103,0,6.0,1.0,casual,nan,nan,nan,nan,nan,1,True,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.7303108,-79.4030348,0,39.0,0.0,casual,quiet,True,True,False,True,3,True,full_bar,True,no,True,True,False,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43.6602515,-79.4154686,0,85.0,1.0,casual,nan,True,nan,False,nan,1,True,none,nan,no,True,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43.7028289,-79.3880698,0,5.0,0.0,casual,average,False,True,True,True,3,True,full_bar,True,nan,nan,True,False,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6562802,-79.4097497,0,36.0,0.0,casual,quiet,True,False,nan,True,2,True,full_bar,False,nan,nan,True,False,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43.6493334,-79.3824714,0,15.0,0.0,casual,average,True,nan,nan,True,3,nan,full_bar,nan,nan,nan,nan,False,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6399996,-79.3966205,0,216.0,1.0,casual,average,True,False,True,True,2,True,full_bar,False,free,True,True,True,nan,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
43.6457408,-79.4104666,0,6.0,1.0,casual,nan,True,nan,True,nan,nan,True,full_bar,True,free,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6966462083,-79.3961276824,0,24.0,0.0,casual,average,True,True,True,True,2,True,beer_and_wine,True,no,False,True,True,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43.6747728,-79.4083981,0,97.0,1.0,casual,quiet,False,True,False,False,2,True,none,False,no,True,False,True,nan,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
43.619714,-79.550504,0,6.0,1.0,casual,nan,False,nan,nan,nan,2,False,nan,nan,no,True,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6787757,-79.3464397,0,26.0,1.0,casual,nan,nan,nan,nan,nan,2,True,nan,False,nan,True,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.7452076,-79.2939398,0,5.0,1.0,casual,nan,nan,nan,nan,True,nan,True,none,True,nan,nan,False,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6433933117,-79.3922074406,0,46.0,1.0,casual,average,True,nan,True,nan,2,True,none,False,free,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
43.6502911,-79.3839517,0,131.0,1.0,casual,nan,False,False,nan,False,3,False,beer_and_wine,False,no,nan,True,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6585195309,-79.4532871883,0,15.0,1.0,casual,average,True,True,True,False,1,True,none,False,free,True,False,True,nan,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
43.6737991,-79.396321,0,6.0,0.0,dressy,average,nan,False,nan,True,4,nan,full_bar,False,no,nan,True,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6417862,-79.4471435,0,11.0,1.0,casual,nan,nan,nan,False,nan,2,False,nan,nan,nan,True,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43.6594874004,-79.4378667939,0,76.0,1.0,casual,average,True,False,nan,True,2,nan,full_bar,nan,paid,True,False,True,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6588471,-79.3491037,0,5.0,1.0,casual,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.7835431,-79.2866707,0,3.0,0.0,casual,quiet,False,True,True,nan,2,True,none,nan,free,nan,nan,False,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6487076,-79.3959931,0,62.0,1.0,casual,average,False,True,True,True,2,True,none,True,free,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
43.6565708928,-79.407119751,0,154.0,1.0,casual,average,True,False,False,True,2,True,full_bar,False,no,True,True,False,nan,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
43.7602644,-79.4109593,0,45.0,1.0,casual,nan,True,True,True,False,3,True,none,False,no,nan,False,True,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43.6575924,-79.3821624,0,270.0,1.0,dressy,average,False,False,False,True,3,True,full_bar,False,free,False,True,False,True,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
43.6668190174,-79.385469249,0,268.0,1.0,casual,average,False,True,False,False,2,True,beer_and_wine,False,no,True,False,True,nan,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
43.6484934,-79.3981133,0,10.0,0.0,casual,quiet,False,True,True,True,2,True,none,True,free,True,False,True,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6517217,-79.4748245,0,7.0,0.0,casual,nan,True,nan,nan,nan,1,True,nan,nan,free,True,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43.7099783646,-79.3635408953,0,127.0,1.0,casual,loud,True,True,False,True,2,True,full_bar,False,free,True,False,True,True,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
43.6654057,-79.4033777,0,17.0,0.0,casual,average,True,True,nan,True,2,True,none,False,no,nan,False,False,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6597104,-79.4538046,0,42.0,1.0,casual,nan,True,nan,nan,nan,1,True,none,nan,free,True,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43.6448594,-79.4000053,0,37.0,1.0,casual,average,True,nan,nan,True,3,nan,full_bar,nan,free,True,True,True,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43.7060315042,-79.3750574174,0,20.0,1.0,casual,nan,nan,nan,nan,nan,3,True,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43.600991,-79.5033581,0,17.0,0.0,casual,nan,nan,nan,nan,nan,nan,True,nan,False,nan,nan,nan,True,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6503674,-79.3589235,0,22.0,1.0,casual,average,True,True,False,True,2,True,full_bar,False,free,True,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43.6458685168,-79.3929583579,0,5.0,1.0,casual,nan,False,nan,False,nan,2,True,nan,nan,free,True,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6395249,-79.4213178,0,25.0,1.0,casual,average,True,True,False,True,1,True,none,False,no,True,False,True,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6708846,-79.3923788,0,25.0,0.0,casual,average,True,True,nan,True,2,True,nan,False,nan,nan,False,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.7146492,-79.4003392,0,3.0,1.0,casual,nan,True,nan,True,nan,1,True,nan,nan,free,True,nan,nan,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43.6436573,-79.4116176,0,29.0,1.0,casual,nan,True,nan,False,nan,1,True,nan,False,free,True,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6579922,-79.4016683,0,25.0,1.0,casual,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.733599,-79.345104,0,38.0,1.0,casual,nan,True,nan,nan,nan,nan,nan,nan,True,nan,nan,nan,True,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
43.6715929,-79.3908687,0,119.0,1.0,casual,average,True,True,False,True,2,True,full_bar,False,free,True,True,True,nan,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
43.6635048,-79.3412256,0,7.0,0.0,casual,average,False,True,nan,False,1,True,none,False,no,False,False,False,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43.6563457538,-79.3768616786,0,280.0,0.0,casual,average,False,False,False,True,2,True,full_bar,False,no,True,True,False,nan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
43.7289452,-79.4029711,0,33.0,1.0,casual,nan,False,nan,nan,True,nan,True,none,True,free,nan,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43.6455598,-79.4115477,0,9.0,0.0,casual,nan,nan,nan,nan,nan,2,nan,nan,nan,nan,True,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43.6515708,-79.3673337,0,4.0,0.0,casual,nan,True,True,nan,True,1,True,full_bar,False,nan,nan,False,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6666032,-79.404831,0,61.0,0.0,casual,average,True,True,True,True,2,True,full_bar,True,no,True,True,False,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43.6644506,-79.4137859,0,45.0,0.0,casual,average,False,True,nan,False,2,True,nan,True,free,True,False,False,nan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6591815,-79.3480302,0,14.0,0.0,casual,nan,False,nan,nan,nan,2,nan,nan,nan,no,True,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43.649779,-79.4300257,0,40.0,1.0,casual,average,True,nan,nan,True,2,nan,full_bar,nan,no,True,False,True,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43.7187157,-79.4563123,0,4.0,1.0,casual,nan,True,nan,nan,nan,nan,True,nan,False,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6653566,-79.4069815,0,119.0,0.0,casual,average,True,True,False,True,2,True,full_bar,False,free,True,True,True,nan,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
43.6490516,-79.3717741,0,13.0,1.0,casual,nan,nan,nan,nan,nan,1,False,nan,nan,nan,False,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6473976,-79.3978064,0,7.0,0.0,casual,very_loud,False,nan,nan,True,2,nan,full_bar,nan,nan,False,nan,False,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
43.6894027,-79.2973503,0,3.0,1.0,casual,nan,nan,nan,nan,nan,2,True,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.7859729,-79.2760368,0,53.0,1.0,casual,average,False,True,False,True,2,True,nan,False,no,False,True,True,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6535009,-79.3822705,0,3.0,1.0,casual,nan,nan,nan,nan,nan,nan,nan,nan,nan,free,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6517911812,-79.3801985203,0,23.0,1.0,casual,loud,False,True,nan,False,2,True,none,False,no,True,False,True,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6642946,-79.4155574,0,212.0,1.0,casual,average,False,True,True,True,1,True,none,False,no,True,False,False,nan,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43.7904543,-79.4186291,0,14.0,1.0,casual,nan,False,True,nan,True,2,False,beer_and_wine,False,no,nan,False,True,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6452974,-79.3923967,0,124.0,1.0,casual,average,nan,False,nan,True,4,False,nan,False,no,nan,True,True,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6783912,-79.3898247,0,62.0,0.0,casual,average,True,False,False,True,3,False,full_bar,False,free,nan,True,False,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43.7049299,-79.4080723,0,17.0,1.0,casual,nan,nan,nan,nan,nan,3,True,nan,nan,nan,True,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43.6777461,-79.3500912,0,18.0,0.0,casual,average,False,True,False,True,1,True,beer_and_wine,False,free,True,False,True,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43.6631657,-79.3306685,0,24.0,0.0,casual,average,False,True,False,True,3,nan,full_bar,True,nan,nan,True,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43.6784089,-79.3489549,0,131.0,0.0,casual,average,True,True,True,True,2,True,full_bar,False,no,True,True,True,nan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43.6698372307,-79.3846505508,0,4.0,1.0,casual,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6654978,-79.4082535,0,14.0,1.0,casual,nan,nan,nan,False,nan,2,False,none,nan,nan,True,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6449355,-79.386151,0,4.0,1.0,casual,nan,False,nan,True,nan,nan,True,none,True,no,True,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
43.666679,-79.386262,0,22.0,0.0,casual,quiet,True,True,True,True,2,True,full_bar,nan,free,True,False,True,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6486484,-79.4044363,0,15.0,1.0,casual,nan,nan,nan,nan,nan,1,True,nan,nan,free,True,nan,nan,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43.650943,-79.3896258,0,4.0,1.0,casual,nan,nan,nan,nan,nan,2,nan,nan,nan,nan,True,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43.7194176,-79.3010177,0,57.0,1.0,casual,quiet,False,True,nan,False,1,True,none,False,free,True,False,False,True,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
43.7006907,-79.4268879,0,9.0,0.0,casual,nan,nan,nan,nan,nan,2,True,nan,True,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43.6780371,-79.4094439,0,93.0,1.0,dressy,loud,False,False,False,True,4,False,full_bar,False,nan,nan,True,False,nan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
43.671015,-79.2960583,0,14.0,1.0,casual,nan,nan,nan,nan,nan,2,True,nan,nan,free,True,nan,nan,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43.742424,-79.3052223,0,36.0,1.0,casual,average,False,True,True,False,2,True,none,True,no,False,False,True,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
43.6650813,-79.4126923,0,190.0,1.0,casual,average,True,True,True,True,2,True,full_bar,False,free,True,True,True,nan,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
43.6723788,-79.4693778,0,5.0,1.0,casual,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6823292,-79.3293106,0,9.0,1.0,casual,average,False,nan,nan,True,2,True,none,False,free,True,True,True,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6590268,-79.3682246,0,26.0,0.0,casual,average,False,True,False,True,1,True,full_bar,False,no,True,False,True,nan,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6691753,-79.3364065,0,8.0,1.0,casual,quiet,False,False,nan,False,1,True,none,False,no,nan,False,True,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6476173,-79.486769,0,17.0,0.0,casual,average,True,True,False,True,2,True,none,False,free,True,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
43.6496019911,-79.3660331767,0,29.0,1.0,casual,average,False,True,nan,True,2,True,beer_and_wine,False,no,True,True,True,nan,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
43.6319647065,-79.5552534257,0,39.0,0.0,casual,average,False,True,True,True,1,True,none,False,nan,True,False,True,nan,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
43.6596656459,-79.346886268,0,17.0,0.0,casual,average,True,False,nan,True,2,True,full_bar,False,nan,True,True,False,nan,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.7616775,-79.295761,0,8.0,1.0,casual,nan,nan,nan,False,nan,2,True,nan,nan,nan,False,nan,nan,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.7454795,-79.2914438,0,64.0,1.0,casual,nan,nan,nan,True,nan,2,True,nan,nan,nan,False,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
43.6808327,-79.2857,0,3.0,1.0,casual,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6790994,-79.3434086,0,142.0,1.0,casual,nan,nan,nan,True,nan,2,True,nan,nan,nan,True,nan,nan,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43.708199,-79.268124,0,5.0,1.0,casual,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6507852,-79.3880423,0,75.0,1.0,casual,nan,False,nan,nan,True,3,nan,full_bar,nan,nan,nan,True,True,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.661791,-79.3788931,0,221.0,1.0,casual,average,False,True,False,True,2,True,beer_and_wine,False,free,True,False,False,True,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
43.6811312,-79.42959,0,14.0,1.0,casual,nan,nan,nan,nan,nan,3,nan,nan,nan,nan,True,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43.6626619,-79.4710774,0,68.0,1.0,casual,nan,True,True,nan,nan,2,True,nan,nan,free,True,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43.6455402,-79.5211327,0,3.0,0.0,casual,nan,False,nan,nan,nan,nan,True,none,True,free,nan,False,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6826502,-79.3275985,0,97.0,1.0,casual,average,True,True,True,True,2,True,full_bar,True,free,True,True,True,nan,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
43.6855338,-79.314317,0,37.0,1.0,casual,nan,nan,nan,nan,nan,2,True,nan,False,nan,True,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43.6655406,-79.409162,0,8.0,0.0,casual,average,False,True,False,True,2,True,full_bar,False,no,nan,True,True,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43.6503944,-79.4787152,0,23.0,1.0,casual,nan,nan,nan,nan,nan,2,True,nan,nan,nan,True,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43.6704531,-79.4349792,0,42.0,1.0,casual,nan,nan,nan,nan,nan,2,True,nan,False,no,nan,False,True,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43.7797956509,-79.1371784808,0,27.0,1.0,casual,nan,nan,nan,False,nan,2,True,nan,True,nan,True,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
43.6251352,-79.5413544,0,4.0,1.0,casual,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6392262,-79.4459221,0,31.0,0.0,casual,average,False,False,True,True,2,True,full_bar,False,free,True,True,False,nan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43.6624538,-79.4054763,0,108.0,1.0,casual,average,True,True,False,True,2,True,full_bar,False,no,True,True,True,nan,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
43.6607943,-79.3420011,0,187.0,1.0,casual,nan,nan,nan,False,nan,2,True,nan,nan,no,True,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43.6716801,-79.3285772,0,482.0,1.0,casual,average,True,True,False,False,2,True,none,False,no,True,False,True,nan,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
43.6416431678,-79.3775742239,0,14.0,1.0,casual,nan,False,nan,nan,nan,2,True,nan,nan,no,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6765284,-79.3560381,0,10.0,1.0,casual,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,True,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
43.650552,-79.450453,0,11.0,1.0,casual,nan,nan,True,nan,True,2,True,nan,False,free,nan,False,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.7836569409,-79.2531117553,0,45.0,1.0,casual,average,False,True,nan,True,2,True,full_bar,True,free,True,True,True,nan,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
43.6561238,-79.379333,0,4.0,0.0,casual,nan,True,nan,nan,nan,1,nan,nan,nan,free,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6653417586,-79.3809837338,0,129.0,1.0,casual,average,False,True,False,True,1,True,beer_and_wine,True,no,True,False,True,nan,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
43.6485391,-79.3959372,0,275.0,1.0,dressy,average,False,False,False,False,4,False,full_bar,False,no,True,True,False,nan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43.6450416882,-79.4161209092,0,35.0,1.0,casual,nan,nan,False,nan,False,2,True,nan,nan,nan,nan,True,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6452520999,-79.3955678169,0,22.0,0.0,casual,average,False,False,nan,True,2,True,full_bar,False,no,True,True,False,nan,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
43.6495346,-79.4311695,0,155.0,1.0,casual,loud,False,nan,nan,False,2,nan,full_bar,nan,free,True,True,True,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6996483,-79.432514,0,9.0,0.0,casual,nan,True,nan,True,nan,3,True,full_bar,True,free,True,True,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43.6487172,-79.4208709,0,42.0,0.0,casual,very_loud,True,nan,nan,False,1,nan,full_bar,nan,nan,True,nan,False,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43.648116,-79.3844795,0,16.0,0.0,casual,nan,False,True,nan,False,2,True,none,nan,no,False,False,False,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6480261,-79.5074221,0,19.0,1.0,casual,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6620796,-79.3345068,0,60.0,1.0,casual,average,True,True,nan,True,2,True,beer_and_wine,False,nan,True,True,True,nan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43.6392865,-79.3808801,0,3.0,0.0,casual,nan,nan,nan,nan,nan,2,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.6709549,-79.2966801,0,7.0,1.0,casual,loud,False,False,False,True,2,True,full_bar,True,free,True,True,True,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43.6704952,-79.2991242,0,10.0,1.0,casual,nan,False,nan,nan,False,1,nan,full_bar,nan,nan,True,False,True,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
